Year,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric_Admissions,Sex_x,Value_Admissions,Metric_Fatalities,Value_Fatalities,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),16 and Over,16-24,25-34,35-49,50-59,60 and Over
2007,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Both,3700,Number of observed deaths,597,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Both,3700,Number of observed deaths,597,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Both,3700,Attributable number,500,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Both,3700,Attributable number,500,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Both,3700,Attributable number,500,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Both,6588,Number of observed deaths,701,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Both,6588,Number of observed deaths,701,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Both,6588,Number of observed deaths,701,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Both,6588,Attributable number,100,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Both,6588,Attributable number,100,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Both,6588,Attributable number,100,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Both,800,Number of observed deaths,701,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Both,800,Number of observed deaths,701,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Both,800,Number of observed deaths,701,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Both,800,Attributable number,100,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Both,800,Attributable number,100,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Both,800,Attributable number,100,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Both,80829,Number of observed deaths,4123,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Both,80829,Number of observed deaths,4123,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Both,80829,Number of observed deaths,4123,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Both,80829,Attributable number,1700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Both,80829,Attributable number,1700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Both,80829,Attributable number,1700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Both,33700,Number of observed deaths,4123,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Both,33700,Number of observed deaths,4123,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Both,33700,Number of observed deaths,4123,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Both,33700,Attributable number,1700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Both,33700,Attributable number,1700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Both,33700,Attributable number,1700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Both,11823,Number of observed deaths,3017,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Both,11823,Number of observed deaths,3017,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Both,11823,Number of observed deaths,3017,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Both,11823,Attributable number,700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Both,11823,Attributable number,700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Both,11823,Attributable number,700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Both,3100,Number of observed deaths,3017,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Both,3100,Number of observed deaths,3017,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Both,3100,Number of observed deaths,3017,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Both,3100,Attributable number,700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Both,3100,Attributable number,700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Both,3100,Attributable number,700,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Both,23339,Number of observed deaths,4233,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Both,23339,Number of observed deaths,4233,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Both,23339,Number of observed deaths,4233,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Both,23339,Attributable number,900,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Both,23339,Attributable number,900,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Both,23339,Attributable number,900,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Both,5100,Number of observed deaths,4233,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Both,5100,Number of observed deaths,4233,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Both,5100,Number of observed deaths,4233,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Both,5100,Attributable number,900,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Both,5100,Attributable number,900,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Both,5100,Attributable number,900,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Both,21662,Number of observed deaths,6381,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Both,21662,Number of observed deaths,6381,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Both,21662,Number of observed deaths,6381,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Both,21662,Attributable number,1600,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Both,21662,Attributable number,1600,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Both,21662,Attributable number,1600,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Both,5400,Number of observed deaths,6381,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Both,5400,Number of observed deaths,6381,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Both,5400,Number of observed deaths,6381,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Both,5400,Attributable number,1600,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Both,5400,Attributable number,1600,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Both,5400,Attributable number,1600,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Both,10847,Number of observed deaths,9378,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Both,10847,Number of observed deaths,9378,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Both,10847,Number of observed deaths,9378,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Both,10847,Attributable number,3400,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Both,10847,Attributable number,3400,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Both,10847,Attributable number,3400,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Both,3900,Number of observed deaths,9378,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Both,3900,Number of observed deaths,9378,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Both,3900,Number of observed deaths,9378,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Both,3900,Attributable number,3400,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Both,3900,Attributable number,3400,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Both,3900,Attributable number,3400,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,20,25,23,23,21,12
2007,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Both,32539,Number of observed deaths,2091,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,21,26,26,24,21,12
2007,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Both,32539,Number of observed deaths,2091,751.5,309.1,243.1,195.9,80.6,15766,898478,1.8,2475,1756,107,612,61479,35883,3882,21714,22,27,29,25,22,13
